reslhwage0,reslhwage1,reslhwage2,reslhwage3,reslhwage4,reslhwage5,reslhwage6,reslhwage7,reslhwage8,reslhwage9,reslhwage10,reslhwage11,reslhwage12,reslhwage13,reslhwage14,reslhwage15,reslhwage16,reslhwage17,reslhwage18,reslhwage19,reslhwage20,reslhwage21,reslhwage22,reslhwage23,reslhwage24,reslhwage25,reslhwage26,reslhwage27,reslhwage28,reslhwage29,reslhwage30,reslhwage31,reslhwage32,reslhwage33,reslhwage34,reslhwage35
-.44178057,-.31198898,-.34681225,-.40686005,,-.9002893,,-.79249501,,-.20837276,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-.2756741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,-.34443924,-.35267034,,,,,,,,,,,,,,,,,,,,
,,,,.084234193,.2262895,,-.34278736,,-.11694522,,.85322744,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-.25733721,
,,,,,,,,,,,,,,,,.2363849,.023856435,.17835864,.093869932,.051938318,.025083436,.10614253,-.061247978,.35875219,.33802348,.31865275,.30728126,.3007578,.34561101,.31115004,.32522398,.34682906,.44440526,.45936617,.5042249
.087020129,.17972693,.30194023,.43633053,.34047717,.38972521,.44895276,.48127457,.50133502,.40447709,.53110003,.63669717,.5222258,.52350008,.47182906,.59831816,.53528297,.72864002,.60954559,.66566533,.61762887,,.61058915,,.69946951,,.61778837,,,,,,,,,
,,.24140549,.21193451,.23119214,.35527638,.32419726,.20604803,.32722041,.33463493,.31961861,.10283299,.11167037,.15834156,-.21700448,-.028118221,-.13234511,-.0052842777,.31792352,.41613209,.4039813,.12458755,-.12673359,-.068429112,.47624686,.48328081,,.17088893,,.28188223,,.31282097,,,,
,,,,,.42491147,.59659261,.37008375,.39491013,.33434507,.51805961,.24268524,.01179251,-.0019839029,-.024636976,-.064846367,.26573405,,-.12993385,,.027297361,,.21994005,,,,,,,,,,,,,
,,,,,.12024727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,-.10418867,,,,,,,,,,,,,,,,,,,,,,,,,,-.19016072,-.26112267,,.042873155,,,
,,,,,,,,,-.467343,-.24328145,-.41910741,,,,,,,,,,,,,,,,,,,,,,,,
,,-.28318489,-.33366001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
.580154,.62894243,-.88190943,,,,.11284121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,-.42170492,,,,,,,,,,,,,,,,
,,,,,,,.64491296,.52952182,.54974788,.82750714,.3886494,.60980946,.75749838,.64176428,.7071383,.71547312,.53650004,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,.17363566,.035230841,.11621829,.2545051,.11713865,.1482131,.22913867,.22206569,-.0055189002,,,,,,,,,,,,
-.33309209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
.090814926,.026404116,.19731699,.50069749,.47307381,.43505502,.40353423,.47628924,.75139165,.36559141,.44564539,,,,.41970527,,.2856791,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,-.17582165,,,,,,,,,,,,,,,,,,,,,,,
.81474364,.69072175,.79077446,.7952773,.62559044,.44811064,.37793815,.32162023,.34797436,.53673166,-.26798669,,,,-.1501766,,.026108086,,,,,,,,,,,,,,,,,,,
-.1091193,,,-.19317429,-.2280395,-.30277932,-1.073559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,.30015942,.24550277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-.016097361,-.014609747,-.05859264,.075825788,.1161794,.082573883,.20618796,.22904037,.52611649,.19179572,.54785782,.19065657,.2236127,.26519746,.32789734,.25491288,.23885742,.2294021,.2241879,.26967889,.13980608,-.19866718,-.089505643
.36047322,.55002689,.54974586,.40433952,.32247931,.28613132,.30677265,.27470559,.1650348,.15465781,.32172859,.18202177,.098945215,.099077187,.078785889,.014515297,-.028018648,,-.1155825,,,,-.53713071,,,,,,,,,,,,,
.38890037,.47554547,.39261299,.21682806,.38075966,-.66100955,-.59270823,-.32127255,-.032111604,-.21032678,-.25937581,-.24481191,-.38812777,-.45587039,,-.37295407,,-.45298693,,-.38809049,,,,,,,,,,,,,,,,
,-.43918401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,.19597299,.11923107,-.49133143,-.97088701,-1.0202801,-.8168816,-.91899937,-.56023669,-1.1390973,-1.5571811,-.50260764,,,-.25941211,.12731321,.36662573,.50831532,.4539969,.62011576,.23985952,.086400844,,.39612129,,.33126926,,-.72608352,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-.54999065,-.47312874,-.36500007,-.61125481
-.088496238,-.18905328,-.0091221584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,.72089374,.092472024,.25503087,.31372198,,-.060942039,.12634374,.1353838,.22943734,-1.2095828,-1.2771885,,,,-1.0936426,,-1.7929267,-1.5293306,-1.1967654,-1.5014004,-1.7845048,-1.6102865,-1.5740827,,-1.3270307,-.99955529,,
-.18555933,,-.31803721,,-.94835925,,.024971643,,-.83802706,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,.22563972,,,,,,,,,,,,,,,,,,,,,,,,,,-.62644577,-.5278669,-.22805591,-.44835085,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.11558793,-.46040821,-.24941055,-.36626115,-.3466666
-.078527004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-.2286478,.24692348,.262768,.30578628,-.31830943,,,-.41833147,.35643774,.37507859,.47335619,.5038088,.31968558,.6231764,-.17923062,-.81417871,-1.2080246,-.59570324,.21829827,,-1.2564106,,-1.3306727,,.55156028,,-1.1363084,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,-.13452381,-.18944505,-.30418602,-.21598519,-.15340395,-.043572389,-.047601156,-.27161413,-.027707519,-.1424477
,,,,,,,,,-.40815869,-.59988213,-1.2707263,-1.0480264,-.7290203,-.07251323,-.77252221,-.57976514,,,,,,,,,,,,,,,,,,,
.38328239,.6425457,,,,,,.35547125,.40556446,,,,,,,,,,-.15745048,,,,,,,,,,,,,,,,,
.28092682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,.41967887,.35495907,.41751915,.35365373,.27722755,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,.042242732,-.35488102,,.13638122,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,.19132745,.26151544,.17827623,.31109089,.31846982,.47445455,.22967255,.27394563,.3430638,.60163307,.30912331,.49047625,.2423562,,,,
,,,,,,,,,,,,,,,,,,,,,,,.35417005,.088307463,.09911304,-.041664999,.052476957,-.45740369,-.01625032,-.11017188,-.19762431,-.10248367,-.29671115,.83479518,-.089646585
.017753094,.019608907,.073851146,-.24419203,.054427303,.29812318,.31235024,.33132789,.43781996,.40082484,.43536967,.41792983,.46184117,.59926516,.66911209,.85248047,.89554691,.81222349,.68222916,.72153544,.63976461,1.0033169,1.0228546,,.78865862,,.43056631,,,,,,,,,
-.95366937,-.86393028,-.8753075,-1.1223301,-.76595831,-.26724783,-.12287461,-.13171224,.22821096,-.014028785,.0057198373,-.027025683,-.010033889,.093865715,.034863252,.11058427,-.027999777,.02080488,,.19519487,,.19451417,,.12432007,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-.4020381,-.22969402,-.071720265,.036112342,-.55388957,-.065067954,.42817196
.27892959,.30804825,.07506717,.3827908,-.030678155,.10594428,.33608466,.11324167,-.1884914,-.0031740123,.0068670637,.16273436,.026005873,.093544379,.10443322,.021591781,.082706898,.050803918,-.065220229,.35586578,.21422508,.083985135,,.048717767,,.1297293,,.23699602,,,,,,,,
,-.11450023,,,,-.61034292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,-.75585878,,,,,,,,,,
-.05245978,-.40027401,,.019848803,,-1.6242131,,.22821517,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-.88127464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-.16847143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,-.017144972,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,.38100591,.21971563,.37374079,.47837463,.30645534,.17600632,.35257465,.2516675,.31396249
,,,,,,,,,,,,,,,,,,,,,-.16478829,.10349615,-.029567147,.18411885,.17040935,-.13747902,-.080910012,.04217495,-.14160492,.09212137,.10708323,.14034311,.17198445,.19014242,.025531553
.085226521,-.024363408,.084803142,.089747399,.10143396,.23128797,.046163425,-.081322461,.12381281,.23480293,.35357141,.46332085,.58618826,.41439548,.32952133,.40216523,.45686236,.39542267,.48539701,.58205104,.56861264,,.64324868,,2.4335124,,.86521846,,,,,,,,,
-.26742145,.0743393,.12023287,-.026207404,.1819009,.031353742,-.054665498,.17745604,.16429159,.12453049,.12364638,.17629571,-.080209121,-.28808901,-.04628877,.032636598,-.0930297,-.1258648,,.07477174,,.54735261,,.053600539,,,,,,,,,,,,
-1.1671616,-.30151162,-.36986428,-.42977464,-.56028986,-.50951809,-.46559778,-.1627571,,,,.023676438,,-.042402968,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,-1.5860728,-.74963784,-1.404642,,,-1.8909209,,-.9717201,,-1.4961215,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,.32965997,.1576809,.35671628,.2475294,.27609766,.13567236,.33526337,.34468797,.44522956,.37949678,.28407282,.21904472,.22543965
-.81348282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-1.3966346,-.13083339,.16742025,,-1.8037415,-.64295065,-1.0234787,-.46836326,-.29002541,-.26428974,-.059094019,.025591072,-.0090286229,.19474128,.091869451,.089261375,.26105234,.24328451,,,,,,,,,,,,,,,,,,
-.50404829,.10163131,.53942806,-.087190107,.8898868,-.31396976,.45669758,.12018057,.058789041,.07324934,-.10406238,.13952781,.095701888,.092136227,.069455408,.07951571,.21572505,.12584543,,.066464104,,.14718188,,-.20208688,,,,,,,,,,,,
,,,,,.74761391,1.0365816,.74525821,1.6812313,1.0567085,.33838922,,.7790677,.59789926,.7255494,-.40328735,.49437436,.78172398,,,,,-.34250519,-1.1657423,2.0653725,-.82745397,1.1668783,,,,-.25295931,,1.8156831,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-.41181901,-.70891035,-.22866227,-.69998544,-.26222095,-.67697763
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.8855564,.47078028,.56360954,.35206047,.51480997,.26736203
,,,,,,,,,,,,,,,,,,,,,,,,,.52546442,.03543473,-.52407128,-.45534161,1.5466944,.81960034,.33791587,.61511499,,,
,,,,,,-.23577163,-.23352477,-.29648885,-.31564212,.033646047,-.66219318,1.0054661,.96244764,2.3051944,2.2254055,.51913816,-.64294583,.15356582,1.2951335,1.1652888,,,,,,,,,,,,,,,
.67465729,-.22690064,-.25854298,-.072711132,-.18596205,-.72275943,-.6211856,-.72496676,-.75161839,-.70377606,.31938827,-.87666118,-.92080402,,,-.96291733,-1.1531469,-.82448673,-.2269868,,,.10404221,-.6283918,,.16694656,,-.88210875,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,-.47490826,-.75781542,-.82554942,-.56057167,-.58871299,-.68597847,-.34091184,,-.26281723,-.61925089,-.69509894,-.4418124,-.42793158,-.53845936,-.43812513,-.43933284
,,,,,,,,,,,,,,,,,,,,,-1.5358156,,-1.0167886,,-1.1375169,,-.90810579,,,,,,,,
.52645588,.40225512,.55056477,.43494287,-.54096365,-.14979184,-.15355226,.10734823,-.0041673994,.34616017,.78826398,.69582689,.8496905,-.18329436,-.14963359,-.085321948,.31510541,.55094159,-.29800355,.14065769,-.55717105,-.63751578,1.462618,.1834624,-.96922493,-.71158522,,,-.69411689,,-.27024308,,,,,
,.22479941,.24207518,.17437769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-.64566636,-.74441046,-.71016133,,,,-.93125844,,-1.2072574,,,,,,,,,,,,,,,,,,,,,,,,,,,
-.54481512,-.97631252,,-.89261729,,-.67592877,,-.43910605,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,.43955734,.3845109,.22204755,.44030231,.3627716,.63555604,.5417673,.38163942,.42586976,.37816676,.47597647,.44797921,.44207779,.49805731,.5089885,.45021656,.82085717,-1.0835508,-.28264293,.024388002,,.093195498,,.04805417,,-.1226945,,,
,,,,,-.65612066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,.33860603,.40120807,.16316007,-.062785067,.21029653,.051362012,.056633037,-.28859186,-.018950922,-.11270068,-.074477866,-.23036617,-.17033668,,-.19311097,-.23169279,-.051371999,-.046003841,.14212117,.091266245,-.099486746,-.076591097,-.2912263,-.24725784,-.21879685,-.12443533,-.050533891,,-.24415143,,-.084344506,,.31698284,
,,,,,,,,,,,,,,,,,,,,,,-.58003634,-.6183129,-.38608181,-.78234684,-.64407581,-.59624231,-.43110219,-.58731407,,-.56435561,,-.60987037,,-.22563866
.16015869,-.34505668,-.17967659,-.42902267,-.2811178,,-.1835112,,-.34695148,,.13095006,,,,,,,,,,,,,,,,,,,,,,,,,
,-.83804184,,-.60652834,,-.66109288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,-1.0965565,,,,-.92207879,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-.11409545,,-.46999428,,-.21790747
,,,,,,,,,,,-.085783355,.91986656,.73125273,.34902012,.29460052,.0766619,.10654504,-.16971618,-.97958201,-.80768579,-.1828019,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,-.83831298,,,,,,,,,
,-.37644607,,.095434405,,,,-.11045261,,,,,,,,,,,,,,,,,,,,,,,,,,,,
.85395938,.68393511,.42772013,.68078619,.51227993,.48120093,.54422694,.61881483,.4138791,.69280332,.60606182,,,,,,,,,,,,,,,,,,,,,,,,,
,-.098731123,-.19622633,-.47737876,-.53857768,-.72956663,-.22688347,-.11237815,-.44011286,-.13132305,-.16252556,.21152864,-.34375551,.022895774,-.35056922,-.27378917,-.32355103,.020896403,-.22030942,-.47157583,-.23188283,-.15190825,-.0068412619,,-.32926473,,-.16572675,,-.37404254,,,,,,,
,,,,,,,.352983,.51652449,.69009084,.5746454,.8465566,.96151572,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,.57810366,-.72580147,-.44522995,-.11727142,.0012741995,.11823729,.00613089,-.081012502,.13131669,-.084313996,-.27504855,-.087132312,.12953563,.65774745,.78990859,.83810288,1.1332523,,,,,,,,
-.18132673,.62350345,.48628703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.35281995,,,,,,
,,,,,,,,,,,,,,,,,,,.19116569,.10560983,.29796702,.64756757,.27727169,.20859222,.2154758,.28879565,.2084969,.30858627,.22887889,.21315216,.21132876,.95674032,.22044988,.46682304,.40015769
.43163857,.65242219,,.51010031,.58381087,.51926976,.60710889,.5176484,.58863723,.70996493,,.83612967,.6248818,.84835535,.61518246,.86769366,.78922379,.65156835,.64541799,,.77071971,.7836048,,.72396702,,.73019952,,.72785473,,,,,,,,
-.43312237,,-.3471894,-.57469571,-.36892352,-.331671,-1.3920397,,-1.3812683,,.39499077,-.011599836,-.27630341,-.43310499,-.25052744,-.15715939,-.70126224,-.5694688,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,-.52256554,-.67025894,-.46051601,,,,,,,,,,,,,,,,,,,,,,
,-.10193048,-.0085430034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-.29258206,-.31002918,-.027771143,-.16359198,,-.18165572,,.48621982,,-.90485013,,,,,,,,,,,,,,,,,,,,,,,,,,
,,.32945871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,.28361198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
.57146472,.57038373,.55473959,.6366294,.60530412,.57125556,.668989,.42742282,.22518094,-.55073577,,-.35431188,-.30527583,-.49103621,-.64389658,,-.34529284,,-.35849124,,-.45119104,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,-1.2830188,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,-1.5596166,,,-.6167199,,,,-1.1134518,,-1.0719514,,,,,,,,
,,,,,,,,,,,,,,,,,,,,.14272422,.26570278,.55621237,.48726758,.57783514,.57671785,-.30535114,.28160059,.083690636,-.16332054,.035011314,.015539391,.18664365,.065365806,.036311232,.04362509
,,,,,,,,,,,,-.55547702,-.43279862,-.97350323,-.9504931,-.57640803,,,,,,,,,,,,,,,,,,,
-.25717807,-.79837197,-.51849741,-.32989061,,,,,,-.53523368,-1.698998,-1.307983,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,-.88906807,-.91886574,-.91529453,-.71366584,-.61718649,,-.54311448,,,,,,,,,,,,,,,,,
,,,,,,,-.85574108,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-.4653284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,-.25556141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-.51182246,-.38326547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-.74452156,-.52596021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,-.25054139,-.35359892,-.65585351,-.4561469,-.076943561,-.034566797,.070218518,-.10010757,.31590897,.043338098,.06128158,-.012899031,-.39429757,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,-.31895816,.08869566,-.098372363,-.28973293,-.059626658,-.22473025,.11058781,-.07769189,-.49391252,-.3522923,-.37803173,,-.47159177,,-.29700765,,-1.0941538,,,,,
-.22377516,-.22493696,-.24371026,,-.10184483,-.19287018,,.020398971,,-.12943363,,-.24653503,,,,,,,,,,,,,,,,,,,,,,,,
,,-.091795027,,.18488806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,.29267067,,.41457343,,,,,,,,,,,,,,,,,
,,,,-.11361398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,-.28767237,-.26047349,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-.12632234,-.23224978,-.28549898,-.28007373,-.0089150257,-.41096413,-.38242352,-.39941171,-.4404037,-.22415677,-.22775207,-.27851781,-.11616033,-.10886165,-.097392567,-.084435582,-.044790972,.012078399,.0030303153,.018287642,.074234419,.032355476,-.83589506
-.15065879,-.33771616,.18212564,-.18101639,-.12495977,.29951382,.25517756,-.37751377,.32210129,.09412162,.28735003,.24217433,1.0693179,,-.8385039,-.23687083,.18439844,,,-.23955147,,-.35805267,,-.27910689,,,,,,,,,,,,
-.19520532,-.83371502,,-.28269717,-.33628929,-.4804194,.16379,-.025350809,-.24633351,-.23677918,-.51796395,-.44773653,,,,,,,,,,,,,,,,,,,,,,,,
.55110794,.22466737,.25541309,.49771601,.42268333,.32035026,.43541759,.13327798,.44224364,.63621038,.28748545,.11595333,-.026655778,,.028164089,,-.47482133,,.13960727,,,,,,,,,,,,,,,,,
.096511289,-.18341996,.22421023,-.043758936,-.13818187,-.23670086,,,,,,-.17679581,-.091424137,-.27819341,.067082174,-.15915918,,-.21054471,,.1913718,,.27711266,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,-.24153644,,-.12859343,,,,,,,,,,,,,,,,,
,,,,,,,,,,-.38016796,-.36416093,-.36978552,-.12518787,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-.74782503,,.48279965,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,-.22842985,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,.11269716,.31822655,.28394732,.18916355,.26982138,.37113768,.1942921,.15831301,.44207084,.2756359,.24422306,.033729095,.080784604,.3609502,.0065653161,-.25963047,-.020273419
,,,,,,,,.38760415,,,,,,,,,,,,,,,,,,,,,,,,,,,
.012957799,.30934495,-.13172562,.67061466,-.049308546,.13277984,.10757712,-.07909286,.0044687516,.23379622,,,,,,,1.90759,1.8871932,1.8694631,.29806665,,,,,,,,,,,,,,,,
-.22230539,-.084913716,,-.033313558,,-.11055009,,-.3043974,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-.004367731,.15399486,.17910559,,.22653361,.17015241,.10942884,.043665241,.29391634,.45628369,.29433775,,.28635356,.21675594,.41768473,.38223094,.53294724,.50507265,.44643781,.7557922,.36683133,.42664453,.28410363,.29174119,.48000652,,-.018271687,,.62986422,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,.42783293,.22050735,.079387255,.39245781,-.019516082,-.16139895,.075569153,.41326255,-.34271958
-.36971751,,-.15023342,-.96558362,-.71722347,,-.83372587,,-.70261514,-.8083207,-.44612014,-.67343658,-.63363206,-.64725006,-.46207416,-.87219107,-.4283374,-.7116425,-.7105273,-.35762236,-.14495777,-.44687554,,-.78633761,,-1.3561864,,-.38974923,,,,,,,,
.019540152,-.15822811,.2256445,.14739859,-.0025043774,.69795471,.21564329,.2011108,.65294075,.54215693,.68764019,.29906726,.33860829,.36868435,.32783154,-.11305842,1.8179684,-.053719774,.22254303,.22828838,.26154858,,,,,,,,,,,,,,,
-.3601777,.23388225,.26634794,-.078014977,-.18131326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,.11706828,.7782737,.42401093,,.7166332,,,,.52705693,,,,,,,,,,,,,,,,,,,,,,,,
.36861771,.69161171,.55139214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,.12373127,,-.017204344,,.12839103,,-.13206308,,,,,,,,,,,,,,,,,
-.25460267,-.31949732,-.35292032,-.72275674,-.55007887,-.71668422,-.74689543,-.72157729,,,-.86586958,-.79912132,-.73995823,-1.0837733,-.74658424,-.47921708,-.66286337,-.57369947,-.64718282,1.2027595,-.9667725,-1.3351338,-1.2139429,-1.1976924,,-1.2408892,,-.7095378,,,,,,,,
,,,,,,,,,.066601351,.5726825,.075244747,-.29867375,.027964611,-.65793717,-.37857389,,-.25636283,-.13767834,-.34507397,-.14704502,-.13959309,-.28620785,-.33049628,-.13075711,,.34067667,-.28108305,.039002839,.47956842,,-.6037904,-1.0740995,,,
-.012457212,-.2741631,.095500112,.17930774,.65528405,.01383057,.055920206,-.18290442,-.075182356,-.20795423,,-.094153829,-.13347022,-.29192188,-1.0126442,,.10837431,,-.16563445,,,,,,,,,,,,,,,,,
-.0099395346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,-.79499882,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,.37830067,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,.081207082,,,,.21260571,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,-.037172198,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,-.78293848,-.61132836,-.85572505,-.50629687,-.56175131,-.60078621,-.61481464,-.9627682,-1.1914392,-.88570625,,-.8547138,,,,,,,,,
,,,,,,,,,,-.20369501,-.16781257,-.44262636,-.19730534,-.58507341,-.46144563,-.27606013,-.13095687,-.37260622,-.42247319,-.37200919,,,-.77597332,-1.1987962,,-.5815627,-.46666816,-.28345597,.17955491,.28458548,-.21071491,.39092264,-.35970426,-.27122289,.98909694
,,-1.078007,-1.7058607,,-1.3326792,-.78309083,-.87289089,-.027356308,-1.2671672,-.84963763,-.047936089,-.39704245,1.3309228,.37519237,.35014409,,,,-.52051872,,-.962762,,,,,,,,,,,,,,
-1.3878199,-1.2722963,-.60282087,-.41357085,-.11701913,-.12477966,-.3366054,-.3852722,-.10269951,-.23150243,.0060031936,.0023587481,-.081569821,,.53674805,,-.13606934,,.38121751,,,,,,,,,,,,,,,,,
-.44324574,,,-1.1356637,-1.2068729,-1.4538811,-1.7807624,-1.257285,.12453291,.3780922,,-.23835063,,-1.3701661,,-1.1749587,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,.33165529,-.41837367,-.83668822,-.932208,,.85970819,-1.0439581,-1.1223772,-1.1636788,-1.0711426,.3769145,.55740023,-.46706763,-.46369994,-.0014733289
-.035957564,-.19449279,-.095580593,.50381666,.43016031,.50090206,.10814801,.24974073,-.065016516,-.097967498,-.58886939,-.83467418,-.78597438,-.57425147,-.43263867,-.57334423,-.44865522,-.51359987,-.47847661,-.52096778,,,,,,,,,,,,,,,,
,,,,,-.34730536,,.5493136,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-.56141144,-.44187161,,-.22241478,,-.085055277,,-.29299885,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,-.39302024,-.53885835,-.21897328,-.42830986,-.17660131,-.22067404,-.5475089,-.18294311,-.8754307,-.22437045,.18765898,-.60944676,-.14029643,-.20905699,-.25999528,-.076082326,.56625313,-.38960761,.66280466,-.88891906,-.95607305,-1.1119156,-.3746888,-1.2643708,-1.4735227,,,-1.2575655,
,,,,,,,,,,,,-.40528592,-.30603755,,-.018626025,,-.79460245,,-.25487781,,,,,,,,,,,,,,,,
,,,,,.30868357,.43962726,.29505038,-.10897788,-.41496664,-.33795184,-.015091646,-.057598546,-.15596934,-.072730407,-.64487147,-.22626047,-.30782899,-.19753975,-.1728238,.22649984,.4488048,.11355001,.39168119,-.25305459,-.065420017,-.072214715,.22286306,-.2761254,-.037280846,-.21546844,.2805593,.2567305,,,
,,.72111744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,1.0570548,1.7975937,1.5499923,1.2998124,1.2245916,1.0308778,1.0077794,.99935043,.97561949,.840536,.74576283,.78629059,.78765911,.87070829,.74217814,,.76791894,,.58902532,,1.1464682,,,,,,,,,,,,
,,,,,,,,,,,,,,-.11587327,.028696455,.065696813,.48445004,-.8787806,-.99738121,-.69986975,-.25466803,-.51231956,-.64717704,-.12411543,-.22284791,-.45692128,-.53460175,-.43326005,-.35028264,-.34641108,.22968881,-.11951427,-.28909498,-.16614057,.495814
,-1.0481561,-.32711354,-1.0996102,,-.25193852,-.85910356,-.87396258,-.49512029,-.7777617,-.61941129,-.99900341,-.14522392,-.8082096,-1.0406119,-1.011627,-.92751533,-.91613352,,-.95442462,,-.37493289,,-.94179875,,,,,,,,,,,,
,,,,,,,,-.46399459,-.28572488,-.64605868,-.54520071,-.52089274,,-.55131549,,-.64943218,,-.46297693,,-.37067869,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,-1.1917487,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,.6160512,.33665416,.13778338,.1621898,,.14576113,.15443364,.3372421,.62034059,.43169326,.45850065,.67357242,.50694615,.67233795,.83567619,.88496906,.76737213,.7730853,.80634052,.32990974,.32156509,.4412514,.27243689,,-.058884475,.95631957
.44581321,.40419069,.25886664,.39448145,.54389191,.41404229,.54728305,.56876087,.39775467,.1600817,.28592265,-.10141779,.062144566,.017589346,.041507494,.013234301,.11001707,.02697164,-.040885665,-.04781881,-.36354837,,-.38949275,,-.2218892,,-.1114002,,,,,,,,,
