reslhwage0,reslhwage1,reslhwage2,reslhwage3,reslhwage4,reslhwage5,reslhwage6,reslhwage7,reslhwage8,reslhwage9,reslhwage10,reslhwage11,reslhwage12,reslhwage13,reslhwage14,reslhwage15,reslhwage16,reslhwage17,reslhwage18,reslhwage19,reslhwage20,reslhwage21,reslhwage22,reslhwage23,reslhwage24,reslhwage25,reslhwage26,reslhwage27,reslhwage28,reslhwage29,reslhwage30,reslhwage31,reslhwage32,reslhwage33,reslhwage34,reslhwage35
.14935224,,-.15922949,,.52179456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
.15066592,-.054158732,.093654975,.30483475,-.05769974,.25520509,-.067905813,,.36457241,.60191399,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,-.87578899,-.83842009,-.62353921,-.24353296,-.15997343,.38945138,.55974597,.16121814,.73107833,.84626937,.46120185,.30265623,.52756327,.28215787,.42913619,.32576606,.20054083,-1.0527276,,-1.2270042,,-1.3558924,-.88334918,,.1789307,.44617102,1.0710812,1.0480794,1.2517148,1.0782387,
,,,,,,,,,,,,,-.55212837,,-.87896687,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,.18347396,.12125679,.25272372,.1488255,,.24569717,,.21714193,,.1655616,,,,,,,,,,,,
.37865165,.57521087,.52846384,.17623678,.61073089,-.002331174,-.19914295,-.068203628,.16462323,.37892038,.23843037,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,-.0086895535,-.1590381,.045899563,.080169901,,-.073066972,,-.37783253,,-.050982077,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,-.37115648,-.078635938,.24206734,.19984359,,,,,,,
,,,,,,,,,,,,,,,,,,,,,-.25276914,.28062952,.35000831,-.22311251,,.31710404,,.0066727023,,-.21767277,,,,,
,,,,,,,,,.3109428,.25399402,.0071598487,.63292414,.023028437,.43729171,-.38777339,.47816625,-.26258284,-.26463306,.19815361,.58551496,.98889405,.60752356,,.8404994,.49555835,1.5848094,.58120584,.43850622,-.64142394,.42855197,.5912264,-.27246144,.33794191,.56554341,.9562794
-.20334345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
.12907201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-.22206782,.19166137,-.23807648,.3434889,.39443624,,.14607009,,.30817011,,.073172137,,,,,,,,,,,,,,,,,,,,,,,,,
,,,-.045435451,,,-.048092749,,.16968539,,.15579872,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-.013486005,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.60494268,,,,,
,,,,,,,,,,,,,,,,,.30262327,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-.29911527
,,,,,,,,,,,,,,,,,,,,,,,-.075171813,.092521936,.14238741,.24215956,.36236924,.51529276,.38747278,.29723951,.44877708,.39298719,.36262757,.42335489,.35784
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.24155234,.97582865,-.50356555,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,-.68054014,-.7685473,-.19081903,-.088302366,-.59850919,-.53633326,-.51521313,-.58914292
-.7693876,,,-.70394892,-.71249551,,,-.84198987,-1.1312979,,,,-.20195568,-.50835705,-.31527108,,,,,,,,,,,,,,,,,,,,,
.17680433,.10200431,.0052082236,.026934931,-.0080024935,.014457865,.036099188,-.22225562,-.41945347,-.21402322,-.23842056,-.26277345,-.29431778,-.61571264,,,,,,,,,,,,,,,,,,,,,,
-.16689935,-.048659794,-.026992066,.035214555,-.20939076,.16553983,.15895598,.29823822,.36351147,.40668344,,.18080133,,.22050719,,.09726128,,,,,,,,,,,,,,,,,,,,
-1.1631929,,-.55217028,-1.0724916,-.4026182,-.48414108,-.55538845,-.53058785,-.53127402,-.63984197,-.54728061,,-.95125324,-1.016189,,-.91510928,,-.86960351,,-.39249417,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,-.58921564,-.85746443,-.23281069,-.41916808,-.41030547,-.44393304,-.36412069,-.52435029,-.31072024,-.19399485,-.27719826,-.34763762,-.22375563,-.49050096,-.28713828,-.28983116,-.23916194,-.74499714,-1.0586863,,-1.9610527,-.13774736
-.36806706,-.53100836,-.41725737,-.45903793,-.39279789,-.35178503,-.46978608,-.1572603,-.042239778,.040887579,-.47852814,-.42844394,-.3401767,-.46887627,-.05136985,-.18198977,-.070868544,-.16930264,-.29606563,-.24744217,-.25372136,,,,-.048875798,,-.27607083,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,.19402389,-.52847636,.32765403,-.29153487,,,-.73689932,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.1438807
-.043833688,.12754539,.014778044,.23057413,.14626008,.099053174,.11868025,-.047435373,-.52125955,-.51466852,-.59406704,-.86416179,-.74879789,-.8738535,-1.0959414,-.75209731,-.90065783,-1.2670782,-.94071692,-.88835597,-1.0400664,-.94104022,,-.24592951,,-.14104737,,.69770104,,,,,,,,
,-.26518646,,-.29758036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-.20584884,,-1.3044816,,-1.140394,-.98675871,-.8143611,-1.0507616,-.76497954,-1.4204296,-1.2518814,-.9846313,-1.5417721,-.76897895,-1.5908827,.73892009,-1.0458567,,,-.74202549,-.46237507,.24001928,-.012553575,-.050644007,.14751412,.0057639205,.096050106,-.17906433,-.17174691,-.35438576,,-.13597099,,-.69794536,,-.17442159
-.56137019,,.012381093,,-.71342498,-.0066945599,,.13888392,,-.99579328,,-1.0380999,,,,,,,,,,,,,,,,,,,,,,,,
.32620916,.43984264,.33459309,.38540459,.4233146,.27289373,.33297107,.30091989,.31594336,.15667994,.29150712,,.1572686,.16117236,,.39237306,,.23450181,,.64165592,,,,,,,,,,,,,,,,
.42621142,.45786542,-.0092697637,.13367516,.19269209,-.061275449,.085840307,.14923967,.2284607,.097527802,.35055438,.026073985,.30352122,.013209298,-1.0729232,,-1.6419438,-1.0018834,-.53632796,,-1.4235346,-1.1852943,-1.1003186,-1.3875371,-.47989511,.25500646,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,1.0856313,.82017356,.79921961,.81448269,.16827093,.2503204,.21466061,.19150001,.18437673,.25746948,.59844869,.11960922,.15625103
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-.67766315,
,,.070878111,,,-.072492398,.0034372597,-.067629799,-.35103315,-.46354151,-.46422622,-.54528129,,,-.40272468,-.67741698,-.73312509,-.77768439,,-1.060451,-1.5700607,-.92966431,-1.3031579,-.69719988,-.77999258,-.69821185,-.62166274,-.84535396,-1.0770305,-1.1497049,,,,,,
,,,,-.57426888,-.66804874,-.77028918,-.87967503,-.56300968,-.70977789,,,,,,,,,,,,,,,,,,,,,,,,,,
.32306489,,-.03224973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,.32123777,.29065186,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,.28966314,.72664964,,-.35341302,,-.40749648,,,,,,,,,,,,
,,,1.4416491,,.47116137,,.39613187,,.43433791,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,.22184391,-.42927659,.12459204,-.010127338,.15339892,-.76539999,,,,,,,,,
,,,,,,,,,,,,,,,,,.07410457,.061898563,.18930995,.28437275,.17306396,,,,,-.17875117,.037480444,-.027894642,.061470188,-.23074166,-.33679533,-.18670638,-.11413676,-.26550567,.24394134
,,,,,,,,,,,,,,,,-.19719347,.27303046,.34169781,.15187266,,,,,,,,,,,,,,,,
.24201849,.16474412,-.13575716,.3309643,.32767132,-.40213555,-.43892398,-.033825096,-.065141089,.27217114,-.18205708,-.60671192,-.59849954,-.17533828,-.21271095,-.25850743,-.071125828,-.14199273,.029388309,-.013160534,-.15369809,-.028553767,-.10263997,-.089325823,,.061290115,,,,,,,.1354818,,.18247825,
.11286116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
.42375812,.43704972,.40101278,.3202984,,,.54651207,,-.0040080398,,.53970218,,,,,,,,,,,,,,,,,,,,,,,,,
,,,.14660098,.22017303,-.40613309,.057330366,,1.4102657,,-.020320037,,.54262966,,,,,,,,,,,,,,,,,,,,,,,
.29113832,.35973173,.17970116,,.58111352,.44432053,.19603334,,,-.097779281,,.068532065,,.077206761,,,,,,,,,,,,,,,,,,,,,,
,,,,,-.19738045,-.31266025,-.32657975,,-.98965305,-.6519419,,.26296446,,-.87118405,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,-.20994647,,,,,,,,,,,,,,,,,,,,,,,
,,-.12219908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-.33030847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-.3152023,-.33525521
.54144335,.23003648,,.18471882,,,,,-.88372886,-.99196696,-.62834424,-.56897146,.33929732,.21080779,.29409781,.16198687,.13081543,.25038272,.35114896,.30895966,.33879983,.043684915,.22212094,.17523392,.038567279,.40308437,.33102125,.054580115,.40632099,,.28640017,,.3633239,,.34538156,
,,,,,,,,,,,,,.76397967,-.33099568,-.081607267,,,,,,,,,,,,,,,,,,,,
.082614481,.14883389,-.060452569,,,,-.26679179,-.11538111,,-.22318545,,-.31970969,,-.36738735,,,,,,,,,,,,,,,,,,,,,,
.61493981,,-.83127654,-.48476017,-.16573155,.12518892,.1289963,.041646674,-.0062077912,.1384864,,,,.37114051,,1.0012761,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,.086489275,.12621076,-.44042894,.23203181,.40710723,.10235377,-.0032313454,.051573027,-.65529913,.15890457,,.46955428,,.40054208,,-1.0821069,,,,,,
.11971563,,.068578862,,.022107961,,-.10864376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,-.42181775,-.40167925,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,.071944639,.33962569,.49040934,.12717396,.28325912,.35188052,.5253939,.56568587
.1159238,.29213524,.40246499,.45277786,.3441591,.35408804,.40842694,.40401253,.43147269,1.1115378,.45407528,.54197776,.55952334,.59404176,.56933695,.43024471,.40163675,.34288806,.37764224,.33344084,.38776475,.41106164,.50014156,.27345949,.57124138,.65236795,.46365196,.17705446,,.30070063,,.1164334,,,,
,,.46482855,,.35825601,,.43882304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.98418397,.87066799,.94674808,1.0093677,.82678062,.66851854,1.1754955
.24568439,.080364875,.1249082,.030004529,-.084532842,.33707041,.18019538,-.11262132,.057415105,.15944879,.18228926,.63998044,,,,,,.43846959,.55732656,.435444,.66023016,.51513058,.49275762,.34591666,.66981202,,,,,,,,,,,
-.10716119,.40473914,.31786254,.11668637,.26404735,.80697751,,.45721015,,,,.037268955,,,,,,,,,,,,,,,,,,,,,,,,
.3946186,.22172499,,,,,,-1.0310959,,-1.0773093,,-1.5039607,,,,,,,,,,,,,,,,,,,,,,,,
-.33177596,-.16475767,-.2947765,-.31420463,-.36776614,,-.37389675,,-.45044458,,-.11338203,,,,,,,,,,,,,,,,,,,,,,,,,
-.61721569,,,,,-.85484737,,-.60673654,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,-.075019628,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-.2378761,,,,,
.38707125,.54664284,.25679657,.13535278,.0060870922,.10471264,-.26935673,.10940708,.32846886,.38415977,.14368641,,.28676999,-.76849878,-.55995017,.38630193,1.058697,.84372187,.59140831,.6195401,.3832677,-.95347458,-.46717253,.22334075,1.3526856,.23003036,,.14903024,,.35242552,,.36094487,,.59031141,,
,,,,,,,,,,,,,,,,,,,,,,,,,-.66073638,,,,-1.7560389,,,,,,
.86365193,-.40775368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-.35001606,,-.41247842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,.10130555,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,.51122069,,,,,,,,,,,,,,,
,,,,,,,,,,,,-.13496603,,.26983541,,-.010790978,,.4937171,,,,,,,,,,,,,,,,,
,.13633274,-.056678269,.16843221,.27390808,.34654397,.56828547,.39442807,.45203432,.56578606,.47355902,.38894045,.39347103,.29900461,.52712709,.40384668,.39413068,.27376708,.29212597,.27754819,.21428615,.18872623,.18574455,.26557112,.22624962,.2905691,.26726526,.71424365,.16051535,.18385118,.10543912,,.11924279,,.22984242,
,,,,,,,-.64319682,,-1.0975888,,-.82526314,,,,,,,,,,,,,,,,,,,,,,,,
,,,,-.6666882,,-.17651099,,.061746515,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,-.010334251,.31003025,.16814354,.23820405,.30252737,.36967266,.41686824,.47879666,.6061098,.58473098,.3567054
,,,,,,,,.21956292,.10889118,.17593247,.15360735,.43576938,.54780263,.63696879,.041703898,.62674952,.59058452,.98412693,1.0740619,.75203884,.4149529,,.56359386,,.38648805,,,,,,,,,,
,.019385649,-.16928127,-.18904719,-.11952939,-.28695241,-.33767411,-.41056412,-.29873574,-.090186633,-.06295047,,,,,,,,,,,-.38523412,,-.27022648,,-.25415543,,,,,,,,,,
,,,-.41538766,-.2823005,-.054030508,-.084243253,.029275397,.12900153,.72161543,.051467545,.16631778,.16640252,.27842063,.024468465,-.37941697,.063154235,-.44148573,-.057921953,-.13951923,,-.18554462,,-.11663461,,.11992755,,,,,,,,,,
,,,,,,,,,,,,,,,,,.48185685,.27830827,.75030428,.3996897,.34720501,.54622066,.30852866,.41413048,.3123804,,.16986881,,.20263617,,.15345277,,,,
.40554029,.51537424,.24782935,.4713133,.3747963,.34768966,.57966471,.78637338,.66539377,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,-.15692572,-.073261186,.023301044,.20244598,.10374398,-.071494371,.046409491,.035543554,.16798244,.50236559,.28996152,.21422219,.27715224,.13343497,.14233576,.32355779,.23239392,.21633999,.087073669,.039983977,.26415426,,-.95757538,-.82453406,,-.69733942,,-.65532565,,-.54429883
,,,-.028250482,.25078654,-.46879095,.22689778,.90444148,.7585907,.86565286,,.89797246,,1.2010403,,.14119379,,,,,,,,,,,,,,,,,,,,
-.016404754,.43652996,1.1693703,-.18469895,-.13321918,-.085976928,,-.085891135,,.071420036,,.095264785,,,,,,,,,,,,,,,,,,,,,,,,
-.27020314,.1364022,.16146436,.09862493,.10609539,-.16802572,,-.24098754,,-1.4077547,,-1.4202397,,,,,,,,,,,,,,,,,,,,,,,,
-.79251647,,.77891678,,-.34296152,,,-.56930429,-.8760848,-.83737987,,,,,-.83720338,-.4180795,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,.40949082,.67202604,.7225498,.72310513,.61245495,.46140644,.45962256,.51732838,.6089021,.7132926,.58882046,.66993731
.11525239,.41600356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
.42826784,-.021911355,-.076128937,.09238603,-.032656461,.096215568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-.054833971,.23230535,-.09208151,.35628274,-.13948509,-.26746076,-.083394401,-.36059043,.38855267,.4903881,.45595151,,,,,,,,,,,,,,,,,,,,,,,,,
,-.072033383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,-.10564236,-.17797111,.32942635,.29045197,.26317003,.29146612,.40968165,.48552313,.55749756,.49696514,.53401744,.56878334,.49156767,.55024076,.50996178,.34090197,.43026099,.52396089,.43760055,.38672647,.38746157,.58118737,.66640109,.4710249,.51826203,,.6174649,,.68255049,,.59622234,
,,,,,,,,,,,1.908994,1.5201467,.42261195,,2.4998794,1.3828957,.89539003,.63643318,.75187552,.54483712,.8530584,,-.68176359,,-.11257216,,1.0214145,,,,,,,,
,,,,.47855476,.49424368,.38265026,.17482832,.50015497,.57894146,.4458729,.42980933,1.1099414,.64944196,.66497415,.20343497,.99119741,.73963785,.82882625,1.1981853,1.0587708,.96496874,,1.3518983,,.32555631,,.21999313,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,-.47169173,,,,,,,,,,,,
.14984563,,.22745995,.3762252,.40869549,-.048204139,.40616116,.44080096,.41895998,.29138434,.1594041,.34486073,,.28808162,,.34884077,.55011815,,,.36012429,.41208899,.48574039,.77989835,.65045363,.4689388,.36525592,,,,,,,,,,
.021118013,-.26083618,.30472437,.078307047,.11336161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,.11623719,.092427433,-.07372871,.18912283,.094628088,.3842468,.25541395,.26721191,.1317381,.16654651,.125388,.25800017,.24795644,.24125737,.15804696,.25496006,.16287728,.24734315,.4311555,.16002281,.24207309,.22133316,.18431199,.27508792,,.23022504,.10335305,.19097328,.3724485,.57718629
,,,-.53239399,.36105362,.75520945,.8683871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
.5322935,-.25464723,-.22055084,.043052264,.22977751,-.030010769,.24158368,.17073917,,.2733191,,.69189405,,.66062939,,,,,,,,,,,,,,,,,,,,,,
,-.38146833,-.044756636,.32232326,.14385056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,-.026983183,,,,,,,,,,,,,,,,,,,,,,,,
-.22866318,-.20455304,.44814792,,.31689411,.4650906,.39398262,.30604878,.26582918,.36290309,,,-.044223581,-.49071831,-.23728409,,-.3216787,-.46622872,-.38854083,-.21315646,.048622839,-.13681117,-.15152913,-.1059283,-.20738859,-.14272955,,-.15180124,,-.29726443,,-.24241792,,,,
-1.0354522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-.058727797,,-.17208776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
.14510752,-.15610617,,-.15306553,,.099897482,,.37676099,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,-.10945089,,-.24077617,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0028647,-.83379728,-1.1204424,-.92499983
-.34920904,-.72363275,-.76738477,-.56117517,-.52951491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,-.90599048,-.69552565,-1.2099348,,-.82245189,-.53006446,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,-.0058953124,.19588217,.042487457,.24890707,.22679558,.13686793,.31911784,.60745996,.56153053,.29101488,.32281035,.46553031,.43069831
-.18573199,.34341425,.37977168,.47949663,.59331048,.34729531,.32211575,.93437552,.61718971,.7167654,.64734483,.72038919,.85826302,.71969914,.79879189,.82198817,.72464544,.094229773,.17457829,.28748837,.19419549,.3601405,.40442356,.85027868,.62386441,,1.1175057,,1.3780053,,1.3224119,,,,,
-.84865457,,,,-.12301817,-.006466222,-.087034538,.21897805,.19330083,.093762197,.15341167,-.09456186,.15748647,.41461384,.36602539,-.15487202,-.051216822,-.079557501,-.22206061,.31839761,1.0144614,-.20904197,.39618972,,.069985434,,.13453881,,.44100925,,,,,,,
-.3816826,-.14329283,-.11263993,-.11245617,-.036012795,-.024769949,-.011514067,.088862889,-.11754305,-.086246289,-.061322965,-.24791422,-.53347826,-.24020761,-.21277988,,,,,,,,,,,,,,,,,,,,,
.4247289,.40515465,.18929932,.14264715,.30606565,.37575534,.4158887,.38318047,.36083916,.26792845,.35698056,.15013641,.37578309,.28680205,.2668646,.28341338,.40082052,.32745916,,.24956316,,.36795893,,.61841369,,,,,,,,,,,,
-.36045161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
.0290784,,-1.0216246,-.54031938,-.22512272,.52588177,.72298968,1.3162814,1.4479066,1.3497069,1.5218381,1.4332693,1.5062433,1.5037729,,1.2391059,,1.2039533,,1.3389844,,,,,,,,,,,,,,,,
-.50887144,-.59941471,-.3691794,-.26038677,.78097844,.43085223,.6132955,.68007672,.65861434,.76855981,,1.0079924,,1.4463755,,,,,,,,,,,,,,,,,,,,,,
,,,-.37153178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,-.0073964056,.061244518,-.12970179,.11867347,.0086801965,.1515668,.1347657,.098184526,.06547197,.0640155,.079438314,.16080259,.16956858,.27128059,.15144643,,.53829014,,.43033686,,-.36949855,,,,,,,,,,,,,,
,,,.34507343,.54584575,.2149632,.20155825,.34774384,.20902042,.42028272,.47128862,.27668038,,.403447,,.50125158,,.37681043,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,-.10445549,-.17052823,-.11327948,-.13174221,.04428938,,-.070053875,,-.073067851,,,,,,,
,,,,,,,,,.60364801,.24662896,.29861605,.31936988,.54797894,,.65105259,,.29335836,,.52255511,,,,,,,,,,,,,,,,
,,,,,,,,,,.90079182,,.63178289,,,,,,,,,,,,,,,,,,,,,,,
,,,.56442249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,.25577143,.36648616,.19895142,.32009584,.21553397,.22194216,.3563199,.36078307,.26035738
.052636895,.15305021,.22305748,.25125796,-.23439476,.082144663,.32964635,-.096887268,-.057969406,-.27302012,-.11737186,-.17008823,-.036781836,.038012281,.32387224,.25930187,.157506,.34118804,,1.0663363,,.40177232,,-.48049387,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,.15665846,,.019881306,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,.26758704,.29476959,.21621801,,-.3615101,,.3923454,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,-.1627733,-.01025082,.067550391,-.0097057652,-.022640964,,,,,,
,,,,,,,,,,,,,,,,,,,,,.6754213,.60901862,.74914259,.72931594,.79817718,.81196779,.78270626,.77363956,.85561788,.96431875,.85620773,.89109141,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-.31128404,-.56684101,-.50825548
-.51094651,-.53333437,-.29370457,-.59581202,-.6267066,-.54194528,-.61990315,.25944304,-.26139283,-.54800785,.10986471,,,,,,,,,,,-2.3074992,-.31476298,-.42514727,-.47001502,,,,-.95153731,,-.6255886,,,,,
-.36323127,-1.4324137,-.31738099,-.27898136,,-.4395557,,.044838846,,.14308321,,,,,,,,,,,,,,,,,,,,,,,,,,
-.14340284,.084354982,.088642292,.026469782,.14350206,.043075714,-.061472338,-1.7770003,,,-.32635748,.13664331,.3234466,-.05426323,.71768522,1.0994493,.086540401,,,,,,,,,,,,,,,,,,,
-.093426675,.19421004,.17480926,.41095945,.40042117,.42179948,.30582508,.46724421,.31797373,.3545171,.52338773,.43994063,.61402035,.54396343,.44075981,.73160344,.67091203,.43054464,.74658906,.7012974,.72775966,.64507508,,.60911328,.26936194,.36322325,.44276339,.70280308,-.14414044,,.60235,,,,,
,-.003519967,.1123942,,-.009151143,,-.067255713,,-.15865314,,,,,,,,,,,,,,,,,,,,,,,,,,,
,-.13589837,-.30063507,-.49571994,-.63881761,-.65688616,.023522386,-.33076614,-.483354,-.19398072,-.16311564,-.19367515,-.37876627,-.10288638,-.004156529,-.51704603,-.49658135,-.39765945,-.12299392,.17431556,-.36392397,-.4269082,.014910966,-.14040707,,-.84474868,-.86614853,-.18601203,-.64382023,-2.1069372,-.4428888,,,,-.39010262,
,,,,,,,,,,,,,,.053739864,-.0010493764,-.0037164728,.23450436,.11104086,.20475315,,.34804627,.28979668,.36094403,.34224716,.1970692,.36031744,.33921379,.18666686,.1782929,.25670266,.39079165,.22106044,.35752884,.48044881,.39584571
,,,,.24656349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-.53835827,-.4707171,-.18659528,-.26837227,.528754,-.28731564,-.8687225,-.60752004,-.67558253,,-.68844134,,-.69369954,,-.50422513,,,,,,,,,,,,,,,,,,,,,
-.10392209,.065489367,-.11293771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-.29936361,-.50279516,-.12500684,-.57210565,-.57481986,-.81268483,-.5324232,-.33069336,-.90425479,-.35750234,-.40011761,-.44344407,-.30221227,-.31048939,-.28088266,,,,,-.39993,-.56038123,-.12084758,,,,,,,,,,,,,,
,,.26424965,.21880005,.17394958,.33104134,.22280619,.19185749,.174694,.094973452,.1428161,-.022437204,-.017530689,.10221929,-.054073028,.15218312,.19344236,.16913334,,.11896377,,.043100439,,.23665091,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,.20938329,.0057595028,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-.98265904,-1.2256411,.058526073,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,-.79381448,.41176191,-1.0218549,-1.1076881,-.93232334,-.22864676,.19873582,-.77883834,-.35503325
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-.027222168,-.33253095
,,,,,,,,,,,,,,,,,,,,,,,,,,-.40414682,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-.77941483,-.65906233,-.73523486,-.81879336,-.88120329,-.67928499,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-.47647229,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,-.18585417,-.17023128,-.14774024,.062106114,.11951684,-.054904677,.0058433488,
,,,,,,,,,,1.2361625,1.5165997,.70840377,.11728401,.35201901,1.6921321,.65744764,-.46078947,1.3099577,.26059967,,,,,1.3699006,.70077717,1.0544106,.59817517,.99775809,.31585872,,.050014071,-.30439094,-.42247763,-.40579203,-.53577048
-.012435183,.10599685,,-.27953577,-.40491554,-.16577667,-.29610071,.12533203,.32818353,.4107388,-.19642872,-.045859747,-.79504067,-.60439783,-.75927532,.51262134,,,,,,,,,,,,,,,,,,,,
-1.1392115,-.5531016,,-.22797948,.0088765472,.32059866,.056504518,,,,,,,,1.2648385,,,,,,,,,,,,,,,,,,,,,
,-.33257201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.10775258,-.042477645,,,
,,,,,.36933333,.33929911,.25726628,.37308496,.24451366,.43785805,.29148456,.59560162,.38806871,.43145129,.34152824,.54406404,.44571415,.21896607,.30190644,.47629955,.33729976,.58578825,.81311673,.53010005,.62375724,.6256271,.49752578,,,-.69259793,,,,,
,,,,,,,,,,,,,,,.12145764,-.0099249007,-.11292607,-.3912749,-.39339659,-.078382745,-.34134653,-.16301666,-.15363763,.12867732,-.21345754,-.36308804,-.43455529,-.33812308,-.19888362,-.3286176,-.39217374,-.46904847,-.11617509,-.23071204,
-.0080254991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
.29730085,.20321399,.89933228,.48997369,.376744,.14327821,,-.44342035,,-1.1311146,-1.4488631,,-.39673498,,-.27234766,,-.40993524,,,,,,,,,,,,,,,,,,,
,,,-.30903825,,-.61810821,,-.18813059,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,.066632338,,-.065343268,,-.1424233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,.67484707,.63076627,.68536919,.83739781,.87530053,.90952742,.90530646,.89288688,.79467249,.73377734,.84000671,.78943843,.78267914,.79324877,.74245566,.89888996,.83037663,.74976516,.78219432,.8877362,.92730749,,
